playlist,track_id,track_name,artist,album,duration_ms,release_date,popularity
Yess,6dZCuf6SGn2rh9q94JBLlv,Idhu Varai,Yuvan Shankar Raja,Goa (Original Motion Picture Soundtrack),284480,2010-01-01,0
Yess,6QUYFMGh3nFtN8USdjDzdu,Poi Varavaa,Karthik,Thuppakki (Original Motion Picture Soundtrack),350824,2012-10-10,0
Yess,6R0FwF48PO2BrdZpLeWi42,Nee Kavithaigala,Dhibu Ninan Thomas,Maragatha Naanayam (Original Motion Picture Soundtrack),276250,2017-01-19,0
Yess,0CEYf50fzCKm0BOQ2OIvBa,Pazhangkalla,Harris Jayaraj,Irandaam Ulagam (Original Motion Picture Soundtrack),267373,2013-08-10,0
Yess,2436qFo91myUvcU2l1lVFI,Sevatha Pulla,Ghibran,Theeran Adhigaaram Ondru,234241,2017-10-28,0
Yess,4oMzHksK2ePrSwCgN8pjd5,Antartica,Vijay Prakash,Thuppakki (Original Motion Picture Soundtrack),302053,2012-10-10,0
Yess,4co1QFnOx9cpKRp3Ru6eJF,Azhagaai Pookkuthey,Vijay Antony,Ninaithale Inikkum (Original Motion Picture Soundtrack),296813,2009-07-13,0
Yess,65LacQaIIbzQG19gUhnrZV,Molachu Moonu,Vijay Antony,Velayudham (Original Motion Picture Soundtrack),292546,2011-08-29,0
Yess,1WFRkjS6HJhl0ZkFSZnkhu,Kadhal Anukkal,Vijay Prakash,Enthiran (Original Motion Picture Soundtrack),344705,2010-07-31,0
Yess,6LGRlhQHPZzsXixhIWTWTC,Kilimanjaro,A.R. Rahman,Enthiran (Original Motion Picture Soundtrack),331125,2010-07-31,0
Yess,7gH4rlPy6lnGQEfWnfgXrc,Thaakkuthe Kan Thaakkuthe,Yuvan Shankar Raja,Baana Kaathadi (Original Motion Picture Soundtrack),244000,2010-04-30,0
Yess,5cNyuNl5rVoICzqmQyLDXw,Oruthi Maelae,D. Imman,Jeeva (Original Motion Picture Soundtrack),263360,2014-09-11,0
Yess,5znDWzrpVvqilnHUOeW8yQ,Konjam Konjam,Vijay Prakash,Naan Ee,247431,2012-04-14,0
Yess,3P6zRJ409f09GI1iNwjcpa,Oh Shala Oh Shala,Yuvan Shankar Raja,Kaadhal Solla Vandhen (Original Motion Picture Soundtrack),254033,2010-06-16,0
Yess,3wydawoyVWid46mYMj1wdk,Thavani Pootta,Vijay Yesudas,Sandakozhi (Original Motion Picture Soundtrack),262922,2005-12-16,0
Yess,5fqsWynhQRpoIVeRfRu4yQ,Un Vizhigalil,Anirudh Ravichander,Maan Karate (Original Motion Picture Soundtrack),243520,2014-03-16,0
Yess,2XGjFIO9clhHytJs4dvm3b,"Anbe Anbe (From ""Darling"")",G. V. Prakash,Darling (Original Motion Picture Soundtrack),376348,2014-11-26,0
Yess,4z5aoK0yI5kgbikXoWLWfB,Mogathirai,Santhosh Narayanan,Pizza (Original Motion Picture Soundtrack),227017,2012-09-06,0
Yess,7xV3MCJ6YI3K4I6Jt1a9H7,Osaka Osaka,Anirudh Ravichander,Vanakkam Chennai (Original Motion Picture Soundtrack),368106,2013-07-31,0
Yess,13wIQbwSuQ4YFvDvtQgSVc,Vaarayo Vaarayo,Harris Jayaraj,Aadhavan (Original Motion Picture Soundtrack),316680,2009-08-09,0
Yess,1t99uhmctVeG4FbC5giRCM,Idhayam Love (Megamo Aval),Santhosh Narayanan,Meyaadha Maan (Original Motion Picture Soundtrack),291121,2017-09-08,0
Yess,3qTNm4Mta37YmEcLeQcdw3,Oru Devathai,Yuvan Shankar Raja,Vaamanan (Original Motion Picture Soundtrack),296760,2009-04-13,0
Yess,1RQw9ruSPj5Is7OzqG09Zs,Unnaale Unnaale,Karthik,Unnale Unnale,283373,2006-12-31,0
Yess,4yBnYuHh2ygMxtcoCUp6A1,Kannaana Kanne,"Anirudh Ravichander,Sean Roldan",Wunderboy Anirudh,267340,2016-03-03,0
Yess,6mmGbsCqf5e8vxv1WodYIG,Yathe Yathe,G. V. Prakash,Aadukalam (Original Motion Picture Soundtrack),344360,2010-11-08,0
Yess,5PGMCQZR2AnFXSYvUxVb30,"Adada Mazhaida (From ""Paiya"")",Yuvan Shankar Raja,My Playlist: Yuvanshankar Raja,267120,2014-08-18,0
Yess,2WO5nzB7QtKn9ZRc9Jkalt,Annul Maelae,Harris Jayaraj,Vaaranam Aayiram (Original Motion Picture Soundtrack),322506,2008-10-08,0
Yess,1QuZBM0iHDlr1oRVyeZypC,Anbil Avan,A.R. Rahman,Vinnaithaandi Varuvaayaa (Original Motion Picture Soundtrack),251973,2010-01-11,0
Yess,6dOmP7QmrdpsiEA8omsOEt,Thee Illai,Harris Jayaraj,Engeyum Kadhal (Original Motion Picture Soundtrack),328133,2010-11-11,0
Yess,68kb4S1XJcLO9jn6sDwSU1,Kannukkul Kannai,A.R. Rahman,Vinnaithaandi Varuvaayaa (Original Motion Picture Soundtrack),232840,2010-01-11,0
Yess,6H1hnJRQOGQ9djPL3jNu9G,Imaye Imaye,G. V. Prakash,Raja Rani (Original Motion Picture Soundtrack),208440,2013-08-23,0
Yess,23MwjnLi2vYwS9fBuWpIMb,Munbe Vaa,A.R. Rahman,Silunu Oru Kadhal,356941,2006-08-02,0
Yess,7acN9HaStRBkP2UTOOpQ9q,Paravaiye Engu Irukkirai,Ilaiyaraaja,Tamil M.A.,369360,2009-11-21,0
Yess,1VBkQidkoJXhQPJsAvSkNP,Nenjukulla Nee,"Vijay Prakash,Diwakar,Ajesh",Vadacurry (Original Motion Picture Soundtrack),298760,2014-09-16,0
Yess,6ot9hTwAduVH0MewyFpiMw,Adiye,Dhibu Ninan Thomas,Bachelor (Original Motion Picture Soundtrack),272000,2021-11-26,0
Yess,1AzNN19lPYC68iacrbWL8X,"Mudhal Nee Mudivum Nee Title Track (From ""Mudhal Nee Mudivum Nee"")",Darbuka Siva,"Mudhal Nee Mudivum Nee Title Track (From ""Mudhal Nee Mudivum Nee"")",332702,2020-09-02,0
Yess,2bblfxrB9duHEF9NhbQhl4,Thanga Thamarai Magalae,S. P. Balasubrahmanyam,Minsara Kanavu (Original Motion Picture Soundtrack),302666,1997-01-01,0
Yess,0J1jYE3nsf7VoSumJSiVOD,Kaatrukullai,Yuvan Shankar Raja,Sarvam,264532,2009-02-14,0
Yess,3Uo9rRELbWvuIvTBPL4KPq,Neela Vaanam,Priya Hemesh,Manmadan Ambu (Original Motion Picture Soundtrack),267280,2020-01-30,0
Yess,2uJAtN1IUQFTFkD47d4W8d,Oru Kal,Ab1shanth,Siva Manasula Shakti,306000,2022-04-30,0
Yess,1ChcgTQZdf9ngSgZ9dmILP,Nenje Nenje,Harish Raghavan,Ayan,344234,2022-04-13,0
Yess,0lZ0BOfkjnBslRqTJgCBop,Vizhi Moodi,Karthik,Ayan,332266,2022-04-13,0
Yess,1rbIImq4ARDjBJP8VIKRIy,Enthan Uyir,Udit Narayan,Winner (Original Motion Picture Soundtrack),283506,2003-09-27,0
Yess,5spvSwBVAMvvNseq7SnrDa,Yeya En Kottikkaaraa,Ghibran,Papanasam (Original Motion Picture Soundtrack),308346,2015-06-22,0
Yess,7j6Cb59M9yOq3aw4fmDzQj,Unna Vida,Kamal Haasan,Virumandi,385226,2003-01-10,0
Yess,7mMkw0JFKnyMS6oGRT6b3O,Mannipaaya,A.R. Rahman,Vinnaithaandi Varuvaayaa (Original Motion Picture Soundtrack),416320,2010-01-11,0
Yess,4LK8863ScRhhT6hitFfBI5,Aval,Santhosh Narayanan,Manithan (Original Motion Picture Soundtrack),266639,2016-04-08,0
Yess,3V2ricb6fi4OCJu2rjhL1A,Naan Un,A.R. Rahman,24 (Original Motion Picture Soundtrack),288360,2016-04-11,0
Yess,6TQS7URegxmcb8tTNpoXzi,"Megham Karukatha (From ""Thiruchitrambalam"")",Dhanush,"Megham Karukatha (From ""Thiruchitrambalam"")",290400,2022-07-15,0
Yess,6A6mDExVoAEJmc5JyVSQeK,"Life of Pazham (From ""Thiruchitrambalam"")",Anirudh Ravichander,"Life of Pazham (From ""Thiruchitrambalam"")",234514,2022-07-27,0
Yess,1Nr46gjiP50uPsz30gYhAd,"Thenmozhi (From ""Thiruchitrambalam"")",Santhosh Narayanan,"Thenmozhi (From ""Thiruchitrambalam"")",173225,2022-07-30,0
Yess,0aQLKZl2mXdJHpxDteJdNo,Kaalathukkum Nee Venum,A.R. Rahman,Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),294000,2022-09-02,0
Yess,4WDya8Mau5wuqLnaNr2Ct0,"Kannukkulle (From ""Sita Ramam (Tamil)"")",Vishal Chandrashekhar,"Kannukkulle [From ""Sita Ramam (Tamil)""]",232513,2022-07-18,0
Yess,5e2eJl3qNNGWllzSFCYrad,"Kurumugil (From ""Sita Ramam (Tamil)"")",Vishal Chandrashekhar,"Kurumugil [From ""Sita Ramam (Tamil)""]",218808,2022-07-04,0
Yess,7FdjVvXmBLOL3sqZh47Blv,Sandai Kozhi,A.R. Rahman,Aayitha Ezhutu (Original Motion Picture Soundtrack),294160,2004-02-27,0
Yess,5YPRNP0c9KiZSMJDVL3h0x,Kaathellam,Pradeep Kumar,Gypsy,223770,2019-05-20,0
Yess,4IUGuoJ41g5fLIqsO1MJoU,"Ilamai Thirumbudhe - From ""Petta""",Anirudh Ravichander,Petta (Original Motion Picture Soundtrack),217000,2018-12-10,0
Yess,6avDIF4iuIKcQAwVIpkOB6,Unakkul Naane,Harris Jayaraj,Patchai Kili Muthucharam (Original Motion Picture Soundtrack),281040,2007-02-16,0
Yess,31v5nWF1DsCwt8lzJWp579,Kani Mozhiyae,Harris Jayaraj,Irandaam Ulagam (Original Motion Picture Soundtrack),350026,2013-08-10,0
Yess,3THVNKs3bdQekA02kK1hWD,Kadhale Kadhale,Hiphop Tamizha,Indru Netru Naalai (Original Motion Picture Soundtrack),207071,2015-05-07,0
Yess,3DjGqlbBIzrZdVtVfAwRDh,Siragugal,Yuvan Shankar Raja,Sarvam (Original Motion Picture Soundtrack),321893,2009-05-15,0
Yess,5Gd3pzjK9F7caWRS1fMD68,Melliname,Harish Raghavendra,Shajahaan,326008,2001-05-09,0
Yess,7fttjqzmvgvpRQoOzyYng3,Po Indru Neeyaga,Anirudh Ravichander,Velai Illa Pattadhaari (Original Motion Picture Soundtrack),223326,2016-01-14,0
Yess,3JXi13LlcYzagKRNokd3Zt,Aathadi Aathadi,Harris Jayaraj,Anegan (Original Motion Picture Soundtrack),352426,2014-11-10,0
Yess,50tSJbvj1bcvarL6rttvLQ,"Enadhuyire (From ""Bheema"")",Nikkil Mathew,Chinmayi Special,284373,2013-07-03,0
Yess,5HgXSvl2YoBtEY623UsACk,Kaattumalli,Ilaiyaraaja,Viduthalai (Original Motion Picture Soundtrack),306666,2023-03-08,0
Yess,1go9gWdOHiQIrLqTrAklti,"Onnoda Nadandhaa (From ""Viduthalai"")",Ilaiyaraaja,"Onnoda Nadandhaa (From ""Viduthalai"")",315000,2023-02-08,0
Yess,43bgjI3ZddPJsu3JvNmYui,Vaa Vaathi (Dhanush Reprise Version),G. V. Prakash,Vaathi,223934,2023-02-23,0
Yess,7tMn4y7eBEMcUFIWZPaHCM,Pirai Thedum,Saindhavi,Mayakkam Enna,332711,2011,0
Yess,5q2MZwkvdw28qv0WPsRPHA,Muzhumathi,A.R. Rahman,Jodhaa Akbar (Tamil) [Original Motion Picture Soundtrack],312453,2007-12-31,0
Yess,7mLEUzAulFygMchoGMrP8E,Ennodu Nee Irundhaal,A.R. Rahman,I (Original Motion Picture Soundtrack),352710,2014-09-18,0
Yess,02nM7NSe8voroYswzE6PNd,Kannmoodi thirakkum,Devi Sri Prasad,Sachien,339445,2005,0
Yess,7wGjloSR2Q94GDxDn7UOc3,Vaaya Veera,Shakthisree Gopalan,Kanchana 2,277861,2015,0
Yess,4HDzsx1dJKbuL0YkffBuBm,Thodu Vaanam,Harris Jayaraj,Anegan (Original Motion Picture Soundtrack),315213,2014-11-10,0
Yess,6aACwXDIHQXIP097DT8WfE,Chillena,G. V. Prakash,Raja Rani (Original Motion Picture Soundtrack),312360,2013-08-23,0
Yess,16jOVIIrpo7XV8KOnx4ZwX,Nan pogiren,James Vasanthan,Naanayam (Original Motion Picture Soundtrack),392080,2009-11-09,0
Yess,3QjFIgGhcrPS4VjkIYOddf,Sirukki Vaasam,Santhosh Narayanan,Kodi (Original Motion Picture Soundtrack),274989,2016-10-05,0
Yess,5ich0wSxDxMryEjwZo6XzG,Mazhai Vara Pogudhae,Harris Jayaraj,Yennai Arindhaal (Original Motion Picture Soundtrack),342547,2015-01-04,0
Yess,2YSqGWbslJCfXPXAciQwg1,Visiri,Darbuka Siva,Enai Noki Paayum Thota (Original Motion Picture Soundtrack),311127,2023-05-09,0
Yess,1YDAO1jQ59Dw0xRqDmE1pB,Nillayo,Haricharan,Oru Kadhal Megam,252688,2017-03-13,0
Yess,1nIMRpxCoLzdwvlWG2o7zK,Adiyae Azhagae,Justin Prabhakaran,Oru Naal Koothu (Original Motion Picture Soundtrack),289404,2015-10-19,0
Yess,2cflOokNPNWlHBB398YO63,The Youth Of Power Paandi - Paarthen,Sean Roldan,Power Paandi (Original Motion Picture Soundtrack),183758,2017-04-06,0
Yess,7CfNtzLIwNZ6ze4TXFD0bH,Kangal Edho,Dhibu Ninan Thomas,Chithha (Original Motion Picture Soundtrack),242249,2023-09-26,0
Yess,35ao2ZiLc7e3Qztk0fGX88,Raati - Madras Gig,Santhosh Dhayanidhi,Raati (Madras Gig),235000,2018-06-28,0
Yess,3mgu1ZvnUUDDl2lDFdrKaI,Nenjil Nenjil,Harris Jayaraj,Engeyum Kadhal (Original Motion Picture Soundtrack),315533,2010-11-11,0
Yess,6STXfHpOuGjOespYlpeuI4,"Kangal Edho - From ""Chithha""",Dhibu Ninan Thomas,"Kangal Edho (From ""Chithha"")",242249,2023-08-31,0
Yess,5Y7Y315vZkOZbesJ22jXkK,"Railin Oligal - From ""Blue Star""",Govind Vasantha,"Railin Oligal (From ""Blue Star"")",157650,2023-09-13,0
Yess,3lH2RPkpaDvj4aKEeTV6rA,En Rojaa Neeye,Hesham Abdul Wahab,"En Rojaa Neeye (From ""Kushi"") (Tamil)",243947,2023-05-09,0
Yess,0N2Ft2hTHrdh21MWrRq6Cr,"Thala Kodhum (From ""Jai Bhim"")",Sean Roldan,"Thala Kodhum (From ""Jai Bhim"")",229142,2021-10-25,0
Yess,4Ndcwn2iAt1MdU6lpw24ZQ,Marappadhilai Nenje - Additional Song,Leon James,Oh My Kadavule (Original Background Score + Additional Songs),209032,2020-02-26,0
Yess,0Okl1lOhsWcOkYUJdsE64m,Chella Kalliye,Sam C.S.,Parking (Original Motion Picture Soundtrack),208695,2023-12-01,0
Yess,1qRmLX6Ni9WtwENHsWT3Xu,Kadhal Valarthen,Yuvan Shankar Raja,Manmadhan (Original Motion Picture Soundtrack),449663,2004-07-01,0
Yess,4WrDC4KvSIXPKvLjGSzFoF,"Tum Tum (From ""Enemy - Tamil"")",Thaman S,Thaman Beats,228567,2023-03-02,0
Yess,0MTdYgTZ25sLCO6kVnDoje,"Aasa Kooda - From ""Think Indie""",Sai Abhyankkar,"Aasa Kooda (From ""Think Indie"")",215510,2024-06-13,0
Yess,2nbjJxiBedH58K9Os9Duef,Olalai - From 'Atti Culture',ofRO,Olalai (From 'Atti Culture'),185895,2024-06-21,0
Yess,2itVVJmc2710qZ9FAYTXd0,Vaadi Vaadi,Vijay,Sachien,317429,2005-01-12,0
Yess,6Xj9ehQuG38fS0dXfwaGoT,Vaaya Veera,Shakthisree Gopalan,Kanchana 2,277861,2015-01-15,0
Yess,3YH8zD0ycqxKtk6xTyW4w3,"Vaa Kannamma - From ""Once More""",Hesham Abdul Wahab,"Vaa Kannamma (From ""Once More"")",284307,2025-01-10,0
Yess,4EkYBqzQCGDVNoL3NU4WZo,"Vaa Senthaazhini - From ""Adiyae""",Justin Prabhakaran,"Vaa Senthaazhini (From ""Adiyae"")",252083,2023-05-26,0
Yess,0nrJ7jsUFR0pDHV6NvKJje,Muththa Mazhai (Reprise),A.R. Rahman,Thug Life (Tamil),240264,2025-06-04,0
Yess,3gG9hw4A7sWQP6sdNGJvEA,Shoot the Kuruvi,Vishal Chandrashekhar,Jil Jung Juk (Original Motion Picture Soundtrack),262244,2015-11-10,0
Yess,4zyyyX9QUeKkBjURK1xCn5,Andha Arabi Kadaloram,A.R. Rahman,Bombay,312839,1995-01-14,0
Yess,53iuhJlwXhSER5J2IYYv1W,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,226073,2025-10-03,0
Yess,2vlR5QFDv26aIctbUDK6jj,"Aga Naga (From ""Ponniyin Selvan Part-2"")",A.R. Rahman,Ponniyin Selvan Part - 2 (Original Motion Picture Soundtrack),243438,2023-03-29,0
Yess,5h3HxhOLripvupwSg686By,Aathi,Anirudh Ravichander,Kaththi (Original Motion Picture Soundtrack),304920,2014-04-01,0
Yess,6zlMdcHeKnt5RR8RO8oa84,Kaadhal Kadhai,Sean Roldan,With Love (Extended Version) [Original Motion Picture Soundtrack],81517,2026-02-11,0
Desi 🪷,1smFN2CLqGROu0J0UyvDfL,Shayad,Pritam,Love Aaj Kal (Original Motion Picture Soundtrack),247941,2020-02-14,0
Desi 🪷,5QVHNa0ppJUOoqSd36ovQS,"Pachtaoge (From ""Jaani Ve"")",Arijit Singh,"Pachtaoge (From ""Jaani Ve"")",226789,2019-08-23,0
Desi 🪷,0mJTAdmY8olbGQjopDYff3,Vaaste,Dhvani Bhanushali,Vaaste,196043,2019-04-06,0
Desi 🪷,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")",Akhil,"Duniyaa (From ""Luka Chuppi"")",222500,2019-02-22,0
Desi 🪷,2rOnSn2piaqLAlYjtfUBlY,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,"Raataan Lambiyan (From ""Shershaah"")",230292,2021-07-30,0
Desi 🪷,72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")",Jasleen Royal,"Ranjha (From ""Shershaah"")",228855,2021-08-05,0
Desi 🪷,6VBhH7CyP56BXjp8VsDFPZ,"Kesariya (From ""Brahmastra"")",Pritam,"Kesariya (From ""Brahmastra"")",268164,2022-07-17,0
Desi 🪷,3yHyiUDJdz02FZ6jfUbsmY,"Satranga (From ""ANIMAL"")",Arijit Singh,"Satranga (From ""ANIMAL"")",271169,2023-10-27,0
Desi 🪷,0TL0LFcwIBF5eX7arDIKxY,Husn,Anuv Jain,Husn,217894,2023-12-01,0
Desi 🪷,6IR6mzRO60hnMjNoq8rCPE,"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Raghav,"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")",153083,2024-01-29,0
Desi 🪷,46hzNOUOAlivuCZZ0wE3zi,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Varun Jain,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",189136,2023-05-22,0
Desi 🪷,5QW9K4A1gMnIi94YUxtsfM,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",266075,2023-05-16,0
Desi 🪷,7ClqKkywpMLbBJ6L52S6RL,"Kudmayi (Film Version) (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,Rocky Aur Rani Kii Prem Kahaani,265227,2023-08-14,0
Desi 🪷,6dFQ3W3xuG4ll7cNjIsN2Q,Tujhe Dekha To,Lata Mangeshkar,Dilwale Dulhania Le Jayenge,302093,1995-10-20,0
Desi 🪷,5PUXKVVVQ74C3gl5vKy9Li,Heeriye (feat. Arijit Singh),Jasleen Royal,Heeriye (feat. Arijit Singh),194857,2023-07-25,0
Desi 🪷,5bQ6oDLqvw8tywmnSmwEyL,Apna Bana Le,Sachin-Jigar,Bhediya (Original Motion Picture Soundtrack),261702,2022-11-22,0
Desi 🪷,06LCamFUOtImIKi9mFRKiD,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",277500,2023-06-28,0
Desi 🪷,4nc6XiUze2Yh7wFueGOPv7,"Chaleya (From ""Jawan"")",Anirudh Ravichander,"Chaleya (From ""Jawan"")",200373,2023-08-14,0
Desi 🪷,0biCSADTAblvLTLtJz4pXO,Nashe Si Chadh Gayi,Vishal-Shekhar,Befikre,237875,2016-12-01,0
Desi 🪷,1plFCZ6QFAjSRutT02GTCn,"Channa Mereya (From ""Ae Dil Hai Mushkil"")",Pritam,"Channa Mereya (From ""Ae Dil Hai Mushkil"")",289333,2016-10-26,0
Desi 🪷,5G7pZ8G8NFvS1MQ9H4L7dC,Pal,Javed-Mohsin,Pal,247286,2018-09-14,0
Desi 🪷,4ZTx87kAgEwlPMzoojFZWg,Tera Yaar Hoon Main,Rochak Kohli,Sonu Ke Titu Ki Sweety,264805,2018-02-14,0
Desi 🪷,1OEmd2iXU8pWG7CrKNpGUg,Humdard,Arijit Singh,Ek Villain,260590,2014-05-28,0
Desi 🪷,31kHXAWLHAjE3STuapEIyI,O Saathi,Arijit Singh,Shab (Original Motion Picture Soundtrack),286940,2017-07-14,0
Desi 🪷,56zZ48jdyY2oDXHVnwg5Di,Tum Hi Ho,Arijit Singh,Aashiqui 2,261974,2013-04-06,0
Desi 🪷,6FjbAnaPRPwiP3sciEYctO,Raabta,Pritam,Agent Vinod,243578,2012-02-24,0
Desi 🪷,5lrA2NzUxmBjKr2tCZfMtl,"Ik Vaari Aa (From ""Raabta"")",Pritam,"Ik Vaari Aa (From ""Raabta"")",274687,2017-04-21,0
Desi 🪷,1Ef0TmgS1QrVO6tKHrMMmH,"Ghungroo (From ""War"")",Vishal-Shekhar,YRF Top 10 - Nightout Sounds,302935,2021-05-04,0
Desi 🪷,2FCXQHugkoHE1K3tiDu8pu,"Agar Tum Saath Ho (From ""Tamasha"")",Alka Yagnik,Love Forever With Arijit Singh,341054,2017-06-07,0
Desi 🪷,6mTvwBzWTGDOVeCNQEqtOE,Soch Na Sake,Amaal Mallik,Airlift,281322,2015-12-17,0
Desi 🪷,5O932cZmzOZGOGZz9RHx20,Khairiyat,Pritam,Chhichhore,280281,2019-08-31,0
Desi 🪷,4LO5DjN6Tp3UkUvgESuy2t,Samjhawan,Jawad Ahmad,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),269184,2014-06-19,0
Desi 🪷,0l6g8Z8mqGbGXFOjigYetD,Hawayein,Pritam,Jab Harry Met Sejal (Original Motion Picture Soundtrack),290000,2017-08-03,0
Desi 🪷,1UWacd8x8tPPwmrPB1MoBI,Ae Dil Hai Mushkil Title Track,Pritam,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],269032,2016-10-26,0
Desi 🪷,0IGXY47K2ha3AHfX57wY1O,"Deva Deva (From ""Brahmastra"")",Pritam,"Deva Deva (From ""Brahmastra"")",279107,2022-08-08,0
Desi 🪷,4km0RUkMMFdx8iDuq36o2w,Janam Janam,Pritam,Dilwale (Original Motion Picture Soundtrack),237896,2015-11-17,0
Desi 🪷,7yDHHVKLbvDmVw1XXhDDIO,Pehle Bhi Main,Vishal Mishra,ANIMAL,250158,2023-11-24,0
Desi 🪷,1eZ6nPXT1ovpBhVxYKRtaz,"Zindagi Tere Naam (From ""Yodha"")",Vishal Mishra,"Zindagi Tere Naam (From ""Yodha"")",208133,2024-02-24,0
Desi 🪷,0CtZpaOhtzvLV3FfcsVpQo,"Besharam Rang (From ""Pathaan"")",Vishal-Shekhar,"Besharam Rang (From ""Pathaan"")",258472,2022-12-12,0
Desi 🪷,4bD9z9qa4qg9BhryvYWB7c,Kabira,Pritam,Yeh Jawaani Hai Deewani,223459,2013-03-30,0
Desi 🪷,4uNxdQ1L4Xa52MWX864QhW,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",213611,2023-07-12,0
Desi 🪷,7fyiYhn7STpHvT5g0lbncC,Ik Vaari Aa,Pritam,Raabta,274687,2017-06-03,0
Desi 🪷,7lvDsmTRXFE3dK4OjvRiWB,Pasoori,Ali Sethi,Pasoori,224146,2022-02-07,0
Desi 🪷,3KeMulXbLDJBQdY5PZbGEh,Param Sundari,A.R. Rahman,Mimi (Original Motion Picture Soundtrack),200218,2021-07-16,0
Desi 🪷,2LcXJP95e4HKydTZ2mYfrx,Tujh Mein Rab Dikhta Hai,Salim–Sulaiman,Rab Ne Bana Di Jodi,281573,2008-11-06,0
Desi 🪷,1xkkeOtWvzmhjgLqxMJ3zR,Srivalli,Javed Ali,Pushpa The Rise Part - 01,224072,2021-12-16,0
Desi 🪷,0zlGnseLGzRIBA0TJcb3Bo,"Manike (From ""Thank God"")",Yohani,"Manike (From ""Thank God"")",197473,2022-09-16,0
Desi 🪷,6tkl6rjuXWtVOCaXSSSCz2,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")",Armaan Malik,2016 Shining Star - Armaan Malik,174039,2016-12-30,0
Desi 🪷,6riCsiX9csuomBYnenrtGd,Saadi Galli Aaja,Rochak Kohli,Nautanki Saala !,253416,2013-02-25,0
Desi 🪷,3IOgP2PSCTdoAID7VmMGEh,Ek Ladki Ko Dekha Toh Aisa Laga - Title Track,Darshan Raval,Ek Ladki Ko Dekha Toh Aisa Laga,155172,2019-01-30,0
Desi 🪷,2kRzgmBlmhvFvCEgMHltWz,Sunn Raha Hai (Female Version),Shreya Ghoshal,Aashiqui 2,314700,2013-04-06,0
Desi 🪷,1vSXwYeKnzsVvekSpqVabx,Chikni Chameli,Ajay-Atul,Agneepath (Original Motion Picture Soundtrack),301586,2011-12-16,0
Desi 🪷,0qQ4IdhjzNr0gJhdMTf2n3,"O Maahi (From ""Dunki"")",Pritam,"O Maahi (From ""Dunki"")",233453,2023-12-11,0
Desi 🪷,0YxKKO272sacGBJKjf6FnB,Saari Duniya Jalaa Denge,Jaani,ANIMAL,182348,2023-11-24,0
Desi 🪷,35FFqjqaPv1Fr9B1GtJdZO,"Abrar’s Entry | Jamal Kudu (From ""ANIMAL"")",Harshavardhan Rameshwar,"Abrar’s Entry | Jamal Kudu (From ""ANIMAL"")",134110,2023-12-06,0
Desi 🪷,54PRUdMOYzglMGnsg9kIta,"Hua Main (From ""ANIMAL"")",Raghav Chaitanya,"Hua Main (From ""ANIMAL"")",277021,2023-10-11,0
Desi 🪷,4cAPxxUgQXiuJu3QRBGMGr,Kalank - Duet,Arijit Singh,Kalank (Original Motion Picture Soundtrack),311186,2019-04-14,0
Desi 🪷,7BCp5hEiiDSmXsxsXkvYff,Qaafirana,Amit Trivedi,Kedarnath (Original Motion Picture Soundtrack),341823,2018-11-27,0
Desi 🪷,6fScgF2Y63ScU73nYju0ny,O Saathi,Atif Aslam,"O Saathi (From ""Baaghi 2"")",251818,2018-03-09,0
Desi 🪷,1J9vyEntJ79CppvgUxJs75,Zaalima,Arijit Singh,Raees (Original Motion Picture Soundtrack),299333,2017-01-24,0
Desi 🪷,5T2ZZiBMDGh3TZDUbxg4rV,Kaun Tujhe,Palak Muchhal,M.S.Dhoni - The Untold Story,241448,2016-09-17,0
Desi 🪷,3f0wz6zcA7XkQiGm0qNF5r,"Thodi Jagah (From ""Marjaavaan"")",Arijit Singh,"Thodi Jagah (From ""Marjaavaan"")",218048,2019-10-18,0
Desi 🪷,4yMbbysldl7E3WgiaugnwM,Bekhayali,Sachet Tandon,Kabir Singh,371790,2019-06-14,0
